SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
6,871,125,6,5,1,200,17,80,1,1,0.2985
7,875,125,7,11,0,200,64,100,1,1,0.2984
8,864,250,8,17,0,200,73,120,1,1,0.2984
8,875,500,8,16,0,200,20,120,1,1,0.2983
6,861,250,7,11,1,200,96,100,1,1,0.2982
6,873,250,8,11,1,200,84,100,1,1,0.2982
7,874,500,6,3,0,200,68,80,1,1,0.2982
7,882,125,7,10,0,200,54,100,1,1,0.2981
11,888,250,5,2,0,200,26,80,1,1,0.2978
9,879,500,7,5,0,200,17,80,1,1,0.2976
10,861,250,8,4,0,200,6,80,1,1,0.2975
8,862,125,6,14,0,200,100,120,1,1,0.2975
9,877,250,5,8,0,200,64,100,1,1,0.2971
8,886,125,5,16,0,200,64,120,1,1,0.2969
7,886,250,7,20,0,200,67,140,1,1,0.2968
7,868,125,8,15,0,200,39,120,1,1,0.2967
8,888,125,5,4,0,200,71,80,1,1,0.2967
7,883,125,6,16,0,200,71,120,1,1,0.2965
7,875,125,7,16,0,200,69,120,1,1,0.2964
7,864,125,6,12,0,200,59,100,1,1,0.2963
8,860,500,5,14,0,200,47,120,1,1,0.2962
6,882,250,6,15,1,200,70,120,1,3,0.2961
6,867,125,6,16,1,200,15,120,1,1,0.2960
6,883,250,8,9,1,200,92,100,1,1,0.2958
7,885,125,5,4,0,200,50,80,1,1,0.2957
10,877,125,7,9,0,200,12,100,1,1,0.2949
8,888,500,6,15,0,200,44,120,1,1,0.2949
10,871,250,6,3,0,200,42,80,1,1,0.2949
7,886,125,8,2,0,200,23,80,1,1,0.2946
9,888,125,8,10,0,200,40,100,1,1,0.2945
9,883,125,5,14,0,200,83,120,1,1,0.2944
7,880,500,8,16,0,200,70,120,1,1,0.2942
7,872,500,7,4,0,200,71,80,1,1,0.2941
7,880,125,8,5,0,200,73,80,1,1,0.2940
7,882,500,7,7,0,200,79,80,1,1,0.2939
8,872,125,8,17,0,200,21,120,1,1,0.2938
9,872,125,7,2,0,200,28,80,1,1,0.2937
10,879,125,7,6,0,200,41,80,1,1,0.2937
7,865,125,5,14,0,200,84,120,1,1,0.2936
7,883,500,7,16,0,200,94,120,1,1,0.2935
7,861,125,7,11,0,200,48,100,1,1,0.2932
8,865,125,5,9,0,200,90,100,1,1,0.2930
7,865,125,8,10,0,200,46,100,1,1,0.2929
11,869,250,7,5,0,200,44,80,1,1,0.2929
8,877,250,7,2,0,200,84,80,1,1,0.2928
7,883,500,6,7,0,200,88,80,1,1,0.2927
10,881,125,6,11,0,200,38,100,1,1,0.2927
7,866,500,7,5,0,200,65,80,1,1,0.2925
7,876,125,6,15,0,200,95,120,1,1,0.2923
9,865,250,8,15,0,200,69,120,1,2,0.2920
8,883,125,8,16,0,200,90,120,1,1,0.2917
8,875,500,6,15,0,200,51,120,1,1,0.2917
8,880,500,6,15,0,200,31,120,1,1,0.2917
9,889,250,8,16,0,200,44,120,1,1,0.2915
9,862,125,6,8,0,200,67,100,1,1,0.2914
7,872,125,8,7,0,200,92,80,1,1,0.2910
8,886,125,6,5,0,200,93,80,1,1,0.2907
7,866,500,8,16,0,200,65,120,1,1,0.2906
8,874,500,5,12,0,200,89,100,1,1,0.2905
9,863,125,6,13,0,200,81,100,1,1,0.2903
6,863,125,5,16,1,200,32,120,1,1,0.2901
9,864,250,6,3,0,200,34,80,1,1,0.2901
9,861,125,8,10,0,200,15,100,1,1,0.2899
7,873,125,6,13,0,200,96,100,1,1,0.2898
