state,SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,value
"{'delay': 253.0, 'rssi': -10.0, 'snr': 8.5, 'time_over_air': 79.0, 'bytes_per_second': 113.0, 'chunks_count': 1.0, 'attempt': 1}",12,883,250,7,2,0,200,83,80,1,0.02022716667
"{'delay': 4008.0, 'rssi': -20.0, 'snr': 10.25, 'time_over_air': 1790.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",11,875,500,6,8,0,200,49,100,1,0.019587666670000003
"{'delay': 4008.0, 'rssi': -20.0, 'snr': 10.75, 'time_over_air': 1790.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 2}",9,886,125,7,6,0,200,37,80,1,0.03240324
"{'delay': 724.0, 'rssi': -16.0, 'snr': 14.0, 'time_over_air': 288.0, 'bytes_per_second': 31.0, 'chunks_count': 1.0, 'attempt': 1}",12,869,125,8,10,0,200,8,100,1,0.019871520000000004
"{'delay': 3274.0, 'rssi': -10.0, 'snr': 10.25, 'time_over_air': 1188.0, 'bytes_per_second': 7.0, 'chunks_count': 1.0, 'attempt': 1}",10,887,500,5,16,0,200,26,120,1,0.020976500000000002
"{'delay': 3274.0, 'rssi': -11.0, 'snr': 11.75, 'time_over_air': 1188.0, 'bytes_per_second': 7.0, 'chunks_count': 1.0, 'attempt': 2}",11,888,500,6,17,0,200,17,120,1,0.02398059333
"{'delay': 475.0, 'rssi': -7.0, 'snr': 8.25, 'time_over_air': 169.0, 'bytes_per_second': 53.0, 'chunks_count': 1.0, 'attempt': 1}",12,875,250,6,9,0,200,22,100,1,0.028356613330000002
"{'delay': 1894.0, 'rssi': -10.0, 'snr': 14.5, 'time_over_air': 758.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",8,890,125,6,10,0,200,46,100,1,0.03137807167
"{'delay': 409.0, 'rssi': -10.0, 'snr': 12.0, 'time_over_air': 157.0, 'bytes_per_second': 57.0, 'chunks_count': 1.0, 'attempt': 1}",7,872,125,5,13,0,200,36,100,1,0.03098401667
"{'delay': 213.0, 'rssi': -8.0, 'snr': 10.0, 'time_over_air': 70.0, 'bytes_per_second': 128.0, 'chunks_count': 1.0, 'attempt': 1}",6,875,125,7,5,1,200,51,80,1,0.02913597333
"{'delay': 608.0, 'rssi': -16.0, 'snr': 6.75, 'time_over_air': 44.0, 'bytes_per_second': 204.0, 'chunks_count': 1.0, 'attempt': 1}",6,862,125,7,5,1,200,75,80,1,0.02847002667
"{'delay': 632.0, 'rssi': -22.0, 'snr': 6.75, 'time_over_air': 56.0, 'bytes_per_second': 160.0, 'chunks_count': 1.0, 'attempt': 1}",12,862,125,7,2,0,200,78,80,1,0.01668216667
"{'delay': 7632.0, 'rssi': -26.0, 'snr': 9.0, 'time_over_air': 3417.0, 'bytes_per_second': 2.0, 'chunks_count': 1.0, 'attempt': 1}",8,860,250,8,7,0,200,79,80,1,0.03287851667
"{'delay': 319.0, 'rssi': -19.0, 'snr': 12.75, 'time_over_air': 119.0, 'bytes_per_second': 75.0, 'chunks_count': 1.0, 'attempt': 1}",12,861,500,8,12,0,200,68,100,1,0.018943825
"{'delay': 1778.0, 'rssi': -14.0, 'snr': 6.5, 'time_over_air': 789.0, 'bytes_per_second': 11.0, 'chunks_count': 1.0, 'attempt': 1}",7,880,125,6,7,0,200,6,80,1,0.0321441
"{'delay': 162.0, 'rssi': -16.0, 'snr': 9.75, 'time_over_air': 44.0, 'bytes_per_second': 204.0, 'chunks_count': 1.0, 'attempt': 1}",6,885,500,5,20,1,200,64,140,1,0.033254883330000005
"{'delay': 167.0, 'rssi': 2.0, 'snr': 3.75, 'time_over_air': 12.0, 'bytes_per_second': 750.0, 'chunks_count': 1.0, 'attempt': 1}",10,873,125,5,7,0,200,12,80,1,0.03186881667
"{'delay': 753.0, 'rssi': -11.0, 'snr': 13.5, 'time_over_air': 281.0, 'bytes_per_second': 32.0, 'chunks_count': 1.0, 'attempt': 1}",12,890,250,8,16,0,200,39,120,1,0.01833225
"{'delay': 2681.0, 'rssi': -6.0, 'snr': 9.0, 'time_over_air': 1102.0, 'bytes_per_second': 8.0, 'chunks_count': 1.0, 'attempt': 1}",12,865,125,7,8,0,200,34,100,1,0.020670083330000002
"{'delay': 4749.0, 'rssi': -19.0, 'snr': 12.0, 'time_over_air': 1975.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",8,862,125,8,5,0,200,24,80,1,0.03213185667
"{'delay': 355.0, 'rssi': -23.0, 'snr': 12.0, 'time_over_air': 124.0, 'bytes_per_second': 72.0, 'chunks_count': 1.0, 'attempt': 1}",6,864,125,5,8,1,200,91,100,1,0.02870403833
"{'delay': 512.0, 'rssi': -16.0, 'snr': 7.25, 'time_over_air': 61.0, 'bytes_per_second': 147.0, 'chunks_count': 1.0, 'attempt': 1}",6,877,500,8,7,1,200,81,80,1,0.03111115
"{'delay': 223.0, 'rssi': -5.0, 'snr': 3.75, 'time_over_air': 16.0, 'bytes_per_second': 562.0, 'chunks_count': 1.0, 'attempt': 1}",11,869,250,7,17,0,200,82,120,1,0.021771916670000002
"{'delay': 2015.0, 'rssi': -8.0, 'snr': 12.25, 'time_over_air': 887.0, 'bytes_per_second': 10.0, 'chunks_count': 1.0, 'attempt': 1}",6,869,500,8,16,1,200,98,120,1,0.0294581
"{'delay': 227.0, 'rssi': 2.0, 'snr': 3.25, 'time_over_air': 18.0, 'bytes_per_second': 500.0, 'chunks_count': 1.0, 'attempt': 1}",11,889,500,7,16,0,200,19,120,1,0.0235537
"{'delay': 519.0, 'rssi': -8.0, 'snr': 7.5, 'time_over_air': 186.0, 'bytes_per_second': 48.0, 'chunks_count': 1.0, 'attempt': 1}",7,874,125,8,4,0,200,68,80,1,0.02981135
"{'delay': 312.0, 'rssi': -19.0, 'snr': 9.5, 'time_over_air': 115.0, 'bytes_per_second': 78.0, 'chunks_count': 1.0, 'attempt': 1}",6,881,250,7,14,1,200,69,120,1,0.031510248330000004
"{'delay': 344.0, 'rssi': -5.0, 'snr': 7.5, 'time_over_air': 27.0, 'bytes_per_second': 333.0, 'chunks_count': 1.0, 'attempt': 1}",12,890,250,8,20,0,200,95,140,1,0.017917
"{'delay': 4516.0, 'rssi': -7.0, 'snr': 9.25, 'time_over_air': 2020.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",6,863,250,5,14,1,200,11,120,1,0.017917
"{'delay': 4516.0, 'rssi': -6.0, 'snr': 9.25, 'time_over_air': 2020.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",8,877,250,6,10,0,200,17,100,1,0.03325491833
"{'delay': 173.0, 'rssi': -10.0, 'snr': 11.25, 'time_over_air': 49.0, 'bytes_per_second': 183.0, 'chunks_count': 1.0, 'attempt': 1}",11,861,250,5,2,0,200,42,80,1,0.02650076667
"{'delay': 1245.0, 'rssi': -24.0, 'snr': 9.25, 'time_over_air': 527.0, 'bytes_per_second': 17.0, 'chunks_count': 1.0, 'attempt': 1}",12,861,250,5,6,0,200,13,80,1,0.030913190000000004
"{'delay': 1485.0, 'rssi': -23.0, 'snr': 14.75, 'time_over_air': 578.0, 'bytes_per_second': 15.0, 'chunks_count': 1.0, 'attempt': 1}",6,878,250,6,5,1,200,56,80,1,0.03228996333
"{'delay': 303.0, 'rssi': -15.0, 'snr': 7.25, 'time_over_air': 23.0, 'bytes_per_second': 391.0, 'chunks_count': 1.0, 'attempt': 1}",8,860,125,7,13,0,200,53,100,1,0.030846276670000002
"{'delay': 456.0, 'rssi': -16.0, 'snr': 12.0, 'time_over_air': 177.0, 'bytes_per_second': 50.0, 'chunks_count': 1.0, 'attempt': 1}",10,863,125,8,14,0,200,32,120,1,0.02429729667
"{'delay': 1252.0, 'rssi': -16.0, 'snr': 11.5, 'time_over_air': 494.0, 'bytes_per_second': 18.0, 'chunks_count': 1.0, 'attempt': 1}",12,867,500,5,10,0,200,46,100,1,0.0210499
"{'delay': 1270.0, 'rssi': -14.0, 'snr': 5.75, 'time_over_air': 560.0, 'bytes_per_second': 16.0, 'chunks_count': 1.0, 'attempt': 1}",8,877,500,6,20,0,200,51,140,1,0.027906716669999998
"{'delay': 149.0, 'rssi': -8.0, 'snr': 6.75, 'time_over_air': 42.0, 'bytes_per_second': 214.0, 'chunks_count': 1.0, 'attempt': 1}",12,872,125,8,2,0,200,23,80,1,0.020055916670000003
"{'delay': 4257.0, 'rssi': -20.0, 'snr': 9.5, 'time_over_air': 1680.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",11,887,500,8,8,0,200,18,100,1,0.02738853333
"{'delay': 541.0, 'rssi': -12.0, 'snr': 8.25, 'time_over_air': 190.0, 'bytes_per_second': 47.0, 'chunks_count': 1.0, 'attempt': 1}",9,885,125,7,12,0,200,79,100,1,0.02625983333
"{'delay': 1068.0, 'rssi': -9.0, 'snr': 10.5, 'time_over_air': 460.0, 'bytes_per_second': 19.0, 'chunks_count': 1.0, 'attempt': 1}",11,872,250,7,5,0,200,20,80,1,0.030532656670000005
"{'delay': 999.0, 'rssi': -18.0, 'snr': 12.75, 'time_over_air': 379.0, 'bytes_per_second': 23.0, 'chunks_count': 1.0, 'attempt': 1}",12,879,250,6,6,0,200,96,80,1,0.02170791667
"{'delay': 4319.0, 'rssi': -15.0, 'snr': 13.0, 'time_over_air': 1971.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",9,864,125,8,6,0,200,96,80,1,0.02170791667
"{'delay': 4319.0, 'rssi': -15.0, 'snr': 13.0, 'time_over_air': 1971.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 2}",6,863,250,8,7,1,200,68,80,1,0.030966800000000003
"{'delay': 378.0, 'rssi': -16.0, 'snr': 6.75, 'time_over_air': 27.0, 'bytes_per_second': 333.0, 'chunks_count': 1.0, 'attempt': 1}",10,888,500,6,20,0,200,75,140,1,0.019614350000000003
"{'delay': 503.0, 'rssi': -6.0, 'snr': 7.25, 'time_over_air': 204.0, 'bytes_per_second': 44.0, 'chunks_count': 1.0, 'attempt': 1}",8,865,250,5,9,0,200,69,100,1,0.032876590000000004
"{'delay': 270.0, 'rssi': -19.0, 'snr': 12.5, 'time_over_air': 99.0, 'bytes_per_second': 90.0, 'chunks_count': 1.0, 'attempt': 1}",11,886,250,8,12,0,200,58,100,1,0.023000558330000004
"{'delay': 1679.0, 'rssi': -10.0, 'snr': 9.75, 'time_over_air': 707.0, 'bytes_per_second': 12.0, 'chunks_count': 1.0, 'attempt': 1}",12,862,125,7,14,0,200,46,120,1,0.01764483333
"{'delay': 5534.0, 'rssi': -15.0, 'snr': 9.25, 'time_over_air': 2368.0, 'bytes_per_second': 3.0, 'chunks_count': 1.0, 'attempt': 1}",8,872,500,6,7,0,200,31,80,1,0.030508716670000005
"{'delay': 129.0, 'rssi': -12.0, 'snr': 7.0, 'time_over_air': 32.0, 'bytes_per_second': 281.0, 'chunks_count': 1.0, 'attempt': 1}",8,873,125,5,11,0,200,61,100,1,0.02922227
"{'delay': 451.0, 'rssi': -10.0, 'snr': 10.25, 'time_over_air': 181.0, 'bytes_per_second': 49.0, 'chunks_count': 1.0, 'attempt': 1}",6,865,500,5,14,1,200,54,120,1,0.033729511670000004
"{'delay': 165.0, 'rssi': -6.0, 'snr': 3.0, 'time_over_air': 11.0, 'bytes_per_second': 818.0, 'chunks_count': 1.0, 'attempt': 1}",10,867,125,5,6,0,200,95,80,1,0.027438030000000002
"{'delay': 2112.0, 'rssi': -21.0, 'snr': 14.0, 'time_over_air': 961.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",8,885,125,8,4,0,200,70,80,1,0.031419353330000004
"{'delay': 544.0, 'rssi': -19.0, 'snr': 12.25, 'time_over_air': 218.0, 'bytes_per_second': 41.0, 'chunks_count': 1.0, 'attempt': 1}",7,875,500,6,20,0,200,50,140,1,0.029282200000000005
"{'delay': 106.0, 'rssi': -5.0, 'snr': 5.0, 'time_over_air': 23.0, 'bytes_per_second': 391.0, 'chunks_count': 1.0, 'attempt': 1}",8,890,500,8,7,0,200,49,80,1,0.02939451667
"{'delay': 157.0, 'rssi': -15.0, 'snr': 7.0, 'time_over_air': 44.0, 'bytes_per_second': 204.0, 'chunks_count': 1.0, 'attempt': 1}",10,874,500,7,13,0,200,100,100,1,0.02454353667
"{'delay': 620.0, 'rssi': -7.0, 'snr': 6.75, 'time_over_air': 259.0, 'bytes_per_second': 34.0, 'chunks_count': 1.0, 'attempt': 1}",7,873,125,5,10,0,200,60,100,1,0.029915925
"{'delay': 262.0, 'rssi': -11.0, 'snr': 9.5, 'time_over_air': 95.0, 'bytes_per_second': 94.0, 'chunks_count': 1.0, 'attempt': 1}",10,875,500,5,9,0,200,11,100,1,0.029656290000000002
"{'delay': 226.0, 'rssi': -9.0, 'snr': 8.5, 'time_over_air': 69.0, 'bytes_per_second': 130.0, 'chunks_count': 1.0, 'attempt': 1}",9,888,500,5,20,0,200,22,140,1,0.02828706667
"{'delay': 174.0, 'rssi': -8.0, 'snr': 8.0, 'time_over_air': 51.0, 'bytes_per_second': 176.0, 'chunks_count': 1.0, 'attempt': 1}",8,884,500,8,2,0,200,66,80,1,0.0274499
"{'delay': 175.0, 'rssi': -20.0, 'snr': 5.5, 'time_over_air': 53.0, 'bytes_per_second': 169.0, 'chunks_count': 1.0, 'attempt': 1}",12,884,500,8,16,0,200,46,120,1,0.016514
"{'delay': 1418.0, 'rssi': -6.0, 'snr': 6.75, 'time_over_air': 609.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",7,868,250,8,17,0,200,50,120,1,0.03074487667
"{'delay': 166.0, 'rssi': -8.0, 'snr': 9.75, 'time_over_air': 49.0, 'bytes_per_second': 183.0, 'chunks_count': 1.0, 'attempt': 1}",12,862,500,5,6,0,200,33,80,1,0.02434844
"{'delay': 1057.0, 'rssi': -16.0, 'snr': 7.25, 'time_over_air': 453.0, 'bytes_per_second': 19.0, 'chunks_count': 1.0, 'attempt': 1}",11,862,125,6,3,0,200,57,80,1,0.023869623330000003
"{'delay': 3137.0, 'rssi': -26.0, 'snr': 11.75, 'time_over_air': 1332.0, 'bytes_per_second': 6.0, 'chunks_count': 1.0, 'attempt': 1}",11,881,500,5,12,0,200,16,100,1,0.024970225
"{'delay': 438.0, 'rssi': -9.0, 'snr': 5.75, 'time_over_air': 157.0, 'bytes_per_second': 57.0, 'chunks_count': 1.0, 'attempt': 1}",11,868,500,5,11,0,200,50,100,1,0.02340257
"{'delay': 717.0, 'rssi': -9.0, 'snr': 5.75, 'time_over_air': 296.0, 'bytes_per_second': 30.0, 'chunks_count': 1.0, 'attempt': 1}",8,879,125,5,13,0,200,25,100,1,0.031993690000000005
"{'delay': 305.0, 'rssi': -10.0, 'snr': 12.0, 'time_over_air': 108.0, 'bytes_per_second': 83.0, 'chunks_count': 1.0, 'attempt': 1}",7,866,500,8,9,0,200,73,100,1,0.029605626670000003
"{'delay': 123.0, 'rssi': -15.0, 'snr': 6.0, 'time_over_air': 31.0, 'bytes_per_second': 290.0, 'chunks_count': 1.0, 'attempt': 1}",7,866,125,8,11,0,200,94,100,1,0.02902014
"{'delay': 366.0, 'rssi': -17.0, 'snr': 9.5, 'time_over_air': 142.0, 'bytes_per_second': 63.0, 'chunks_count': 1.0, 'attempt': 1}",9,871,500,5,10,0,200,32,100,1,0.027420065
"{'delay': 195.0, 'rssi': -10.0, 'snr': 6.0, 'time_over_air': 61.0, 'bytes_per_second': 147.0, 'chunks_count': 1.0, 'attempt': 1}",11,879,250,7,14,0,200,78,120,1,0.020543416670000002
"{'delay': 1949.0, 'rssi': -9.0, 'snr': 11.0, 'time_over_air': 855.0, 'bytes_per_second': 10.0, 'chunks_count': 1.0, 'attempt': 1}",7,889,500,6,6,0,200,35,80,1,0.03191987
"{'delay': 98.0, 'rssi': -15.0, 'snr': 5.75, 'time_over_air': 19.0, 'bytes_per_second': 473.0, 'chunks_count': 1.0, 'attempt': 1}",7,877,500,7,3,0,200,48,80,1,0.030071476670000003
"{'delay': 107.0, 'rssi': -17.0, 'snr': 5.0, 'time_over_air': 23.0, 'bytes_per_second': 391.0, 'chunks_count': 1.0, 'attempt': 1}",7,885,125,6,17,0,200,34,120,1,0.029295130000000003
"{'delay': 221.0, 'rssi': -7.0, 'snr': 9.75, 'time_over_air': 72.0, 'bytes_per_second': 125.0, 'chunks_count': 1.0, 'attempt': 1}",11,863,125,6,20,0,200,87,140,1,0.01854841667
"{'delay': 4121.0, 'rssi': -16.0, 'snr': 9.75, 'time_over_air': 1823.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 1}",7,877,250,8,20,0,200,23,140,1,0.01854841667
"{'delay': 4121.0, 'rssi': -16.0, 'snr': 9.75, 'time_over_air': 1823.0, 'bytes_per_second': 4.0, 'chunks_count': 1.0, 'attempt': 2}",9,865,125,5,8,0,200,75,100,1,0.03076761167
"{'delay': 961.0, 'rssi': -18.0, 'snr': 13.75, 'time_over_air': 419.0, 'bytes_per_second': 21.0, 'chunks_count': 1.0, 'attempt': 1}",11,874,125,5,2,0,200,75,80,1,0.02207961667
"{'delay': 3597.0, 'rssi': -21.0, 'snr': 11.0, 'time_over_air': 1594.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",11,879,250,8,14,0,200,51,120,1,0.02163725
"{'delay': 1564.0, 'rssi': -10.0, 'snr': 11.25, 'time_over_air': 650.0, 'bytes_per_second': 13.0, 'chunks_count': 1.0, 'attempt': 1}",10,871,250,7,3,0,200,29,80,1,0.031657856670000005
"{'delay': 601.0, 'rssi': -26.0, 'snr': 12.5, 'time_over_air': 227.0, 'bytes_per_second': 39.0, 'chunks_count': 1.0, 'attempt': 1}",6,869,125,5,7,1,200,9,80,1,0.0
,11,865,250,6,14,0,200,73,120,1,0.0
,10,866,125,6,6,0,200,53,80,1,0.0
,9,871,250,7,4,0,200,75,80,1,0.0
,6,878,500,7,5,1,200,54,80,1,0.033406053330000005
"{'delay': 200.0, 'rssi': -9.0, 'snr': 3.5, 'time_over_air': 12.0, 'bytes_per_second': 750.0, 'chunks_count': 1.0, 'attempt': 1}",6,869,125,5,3,1,200,86,80,1,0.02868926
"{'delay': 506.0, 'rssi': -17.0, 'snr': 7.0, 'time_over_air': 58.0, 'bytes_per_second': 155.0, 'chunks_count': 1.0, 'attempt': 1}",7,882,250,7,3,0,200,41,80,1,0.03259799
"{'delay': 151.0, 'rssi': -18.0, 'snr': 10.0, 'time_over_air': 42.0, 'bytes_per_second': 214.0, 'chunks_count': 1.0, 'attempt': 1}",10,875,250,5,15,0,200,35,120,1,0.02809185
"{'delay': 593.0, 'rssi': -5.0, 'snr': 12.25, 'time_over_air': 235.0, 'bytes_per_second': 38.0, 'chunks_count': 1.0, 'attempt': 1}",11,862,125,7,11,0,200,61,100,1,0.01883166667
"{'delay': 3400.0, 'rssi': -19.0, 'snr': 9.75, 'time_over_air': 1430.0, 'bytes_per_second': 6.0, 'chunks_count': 1.0, 'attempt': 1}",12,868,125,7,13,0,200,24,100,1,0.01908166667
"{'delay': 3400.0, 'rssi': -19.0, 'snr': 10.0, 'time_over_air': 1430.0, 'bytes_per_second': 6.0, 'chunks_count': 1.0, 'attempt': 2}",10,864,125,8,6,0,200,46,80,1,0.02994023667
"{'delay': 1482.0, 'rssi': -24.0, 'snr': 14.0, 'time_over_air': 609.0, 'bytes_per_second': 14.0, 'chunks_count': 1.0, 'attempt': 1}",6,871,125,5,11,1,200,81,100,1,0.028083103329999998
"{'delay': 501.0, 'rssi': -9.0, 'snr': 6.5, 'time_over_air': 56.0, 'bytes_per_second': 160.0, 'chunks_count': 1.0, 'attempt': 1}",6,860,125,7,3,1,200,67,80,1,0.028954106670000004
"{'delay': 624.0, 'rssi': -24.0, 'snr': 7.0, 'time_over_air': 52.0, 'bytes_per_second': 173.0, 'chunks_count': 1.0, 'attempt': 1}",10,883,125,7,17,0,200,14,120,1,0.024395700000000003
"{'delay': 900.0, 'rssi': -6.0, 'snr': 13.75, 'time_over_air': 330.0, 'bytes_per_second': 27.0, 'chunks_count': 1.0, 'attempt': 1}",12,871,125,6,7,0,200,68,80,1,0.01620291667
"{'delay': 6747.0, 'rssi': -12.0, 'snr': 8.25, 'time_over_air': 3023.0, 'bytes_per_second': 2.0, 'chunks_count': 1.0, 'attempt': 1}",11,876,500,8,5,0,200,64,80,1,0.02554568
"{'delay': 920.0, 'rssi': -16.0, 'snr': 7.75, 'time_over_air': 378.0, 'bytes_per_second': 23.0, 'chunks_count': 1.0, 'attempt': 1}",9,866,125,7,6,0,200,24,80,1,0.032864300000000006
"{'delay': 617.0, 'rssi': -24.0, 'snr': 14.0, 'time_over_air': 235.0, 'bytes_per_second': 38.0, 'chunks_count': 1.0, 'attempt': 1}",12,860,500,8,9,0,200,87,100,1,0.020300783330000002
"{'delay': 2090.0, 'rssi': -17.0, 'snr': 8.0, 'time_over_air': 945.0, 'bytes_per_second': 9.0, 'chunks_count': 1.0, 'attempt': 1}",7,884,500,7,7,0,200,39,80,1,0.031048983330000002
"{'delay': 103.0, 'rssi': -9.0, 'snr': 5.5, 'time_over_air': 21.0, 'bytes_per_second': 428.0, 'chunks_count': 1.0, 'attempt': 1}",9,882,500,6,17,0,200,36,120,1,0.027755970000000005
"{'delay': 213.0, 'rssi': -7.0, 'snr': 8.0, 'time_over_air': 68.0, 'bytes_per_second': 132.0, 'chunks_count': 1.0, 'attempt': 1}",11,887,125,6,6,0,200,8,80,1,0.030517670000000004
"{'delay': 1532.0, 'rssi': -12.0, 'snr': 14.0, 'time_over_air': 529.0, 'bytes_per_second': 17.0, 'chunks_count': 1.0, 'attempt': 1}",8,874,250,5,8,0,200,20,100,1,0.03430367833
"{'delay': 170.0, 'rssi': -12.0, 'snr': 12.25, 'time_over_air': 49.0, 'bytes_per_second': 183.0, 'chunks_count': 1.0, 'attempt': 1}",7,877,250,5,15,0,200,56,120,1,0.03168356
"{'delay': 156.0, 'rssi': -6.0, 'snr': 10.0, 'time_over_air': 46.0, 'bytes_per_second': 195.0, 'chunks_count': 1.0, 'attempt': 1}",8,867,250,5,10,0,200,77,100,1,0.03142757167
"{'delay': 286.0, 'rssi': -17.0, 'snr': 11.25, 'time_over_air': 107.0, 'bytes_per_second': 84.0, 'chunks_count': 1.0, 'attempt': 1}",8,887,125,6,5,0,200,31,80,1,0.03235631
"{'delay': 347.0, 'rssi': -17.0, 'snr': 12.25, 'time_over_air': 126.0, 'bytes_per_second': 71.0, 'chunks_count': 1.0, 'attempt': 1}",11,879,125,7,6,0,200,66,80,1,0.02178342667
"{'delay': 3564.0, 'rssi': -14.0, 'snr': 12.25, 'time_over_air': 1512.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 1}",10,886,250,8,20,0,200,60,140,1,0.02151366667
"{'delay': 3564.0, 'rssi': -14.0, 'snr': 12.5, 'time_over_air': 1512.0, 'bytes_per_second': 5.0, 'chunks_count': 1.0, 'attempt': 2}",8,879,250,6,11,0,200,26,100,1,0.03352411
"{'delay': 191.0, 'rssi': -10.0, 'snr': 12.0, 'time_over_air': 58.0, 'bytes_per_second': 155.0, 'chunks_count': 1.0, 'attempt': 1}",10,871,125,5,7,0,200,21,80,1,0.03148783333
"{'delay': 900.0, 'rssi': -10.0, 'snr': 13.75, 'time_over_air': 355.0, 'bytes_per_second': 25.0, 'chunks_count': 1.0, 'attempt': 1}",6,888,250,8,2,1,200,33,80,1,0.033288566670000005
"{'delay': 360.0, 'rssi': -16.0, 'snr': 6.75, 'time_over_air': 18.0, 'bytes_per_second': 500.0, 'chunks_count': 1.0, 'attempt': 1}",6,878,125,6,15,1,200,93,120,1,0.02731120667
"{'delay': 582.0, 'rssi': -5.0, 'snr': 6.75, 'time_over_air': 64.0, 'bytes_per_second': 140.0, 'chunks_count': 1.0, 'attempt': 1}",10,870,500,7,3,0,200,40,80,1,0.02681275333
"{'delay': 374.0, 'rssi': -17.0, 'snr': 6.75, 'time_over_air': 136.0, 'bytes_per_second': 66.0, 'chunks_count': 1.0, 'attempt': 1}",9,884,125,7,14,0,200,15,120,1,0.03161337667
"{'delay': 544.0, 'rssi': -8.0, 'snr': 14.0, 'time_over_air': 198.0, 'bytes_per_second': 45.0, 'chunks_count': 1.0, 'attempt': 1}",9,885,500,7,2,0,200,54,80,1,0.02807125
"{'delay': 259.0, 'rssi': -19.0, 'snr': 7.25, 'time_over_air': 90.0, 'bytes_per_second': 100.0, 'chunks_count': 1.0, 'attempt': 1}",11,865,250,7,12,0,200,63,100,1,0.023509183330000002
"{'delay': 1703.0, 'rssi': -18.0, 'snr': 10.5, 'time_over_air': 732.0, 'bytes_per_second': 12.0, 'chunks_count': 1.0, 'attempt': 1}",8,889,500,7,13,0,200,10,100,1,0.03197239
"{'delay': 112.0, 'rssi': -7.0, 'snr': 7.0, 'time_over_air': 23.0, 'bytes_per_second': 391.0, 'chunks_count': 1.0, 'attempt': 1}",9,875,250,8,4,0,200,62,80,1,0.03330986333
"{'delay': 511.0, 'rssi': -18.0, 'snr': 14.0, 'time_over_air': 202.0, 'bytes_per_second': 44.0, 'chunks_count': 1.0, 'attempt': 1}",8,886,125,5,20,0,200,35,140,1,0.02752178333
"{'delay': 345.0, 'rssi': -8.0, 'snr': 11.75, 'time_over_air': 128.0, 'bytes_per_second': 70.0, 'chunks_count': 1.0, 'attempt': 1}",6,868,125,8,12,1,200,19,100,1,0.03030199167
"{'delay': 644.0, 'rssi': -8.0, 'snr': 6.5, 'time_over_air': 29.0, 'bytes_per_second': 310.0, 'chunks_count': 1.0, 'attempt': 1}",8,866,250,6,2,0,200,43,80,1,0.03289021667
"{'delay': 227.0, 'rssi': -28.0, 'snr': 11.75, 'time_over_air': 76.0, 'bytes_per_second': 118.0, 'chunks_count': 1.0, 'attempt': 1}",12,865,125,5,8,0,200,83,100,1,0.016677083330000002
"{'delay': 7501.0, 'rssi': -18.0, 'snr': 9.0, 'time_over_air': 3449.0, 'bytes_per_second': 2.0, 'chunks_count': 1.0, 'attempt': 1}",6,865,250,8,11,1,200,58,100,1,0.031541916669999996
"{'delay': 373.0, 'rssi': -14.0, 'snr': 7.0, 'time_over_air': 25.0, 'bytes_per_second': 360.0, 'chunks_count': 1.0, 'attempt': 1}",7,888,500,6,4,0,200,62,80,1,0.02994514
"{'delay': 112.0, 'rssi': -15.0, 'snr': 5.5, 'time_over_air': 26.0, 'bytes_per_second': 346.0, 'chunks_count': 1.0, 'attempt': 1}",7,879,250,7,20,0,200,98,140,1,0.028815400000000005
"{'delay': 210.0, 'rssi': -7.0, 'snr': 10.0, 'time_over_air': 71.0, 'bytes_per_second': 126.0, 'chunks_count': 1.0, 'attempt': 1}",6,890,500,7,4,1,200,73,80,1,0.03245746
"{'delay': 204.0, 'rssi': -10.0, 'snr': 4.0, 'time_over_air': 14.0, 'bytes_per_second': 642.0, 'chunks_count': 1.0, 'attempt': 1}",10,889,125,6,17,0,200,47,120,1,0.023542666670000004
"{'delay': 1384.0, 'rssi': -5.0, 'snr': 13.75, 'time_over_air': 584.0, 'bytes_per_second': 15.0, 'chunks_count': 1.0, 'attempt': 1}",10,864,125,6,5,0,200,39,80,1,0.03052989
"{'delay': 1253.0, 'rssi': -24.0, 'snr': 13.75, 'time_over_air': 519.0, 'bytes_per_second': 17.0, 'chunks_count': 1.0, 'attempt': 1}",12,886,250,6,3,0,200,89,80,1,0.02098482
