SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10.0,880,125.0,7.0,6,0.0,200,77,80,1,1,0.1304
6.0,880,125.0,8.0,6,1.0,200,87,80,1,1,0.1300
8.0,864,125.0,5.0,2,0.0,200,61,80,1,1,0.1296
11.0,865,500.0,5.0,12,0.0,200,62,100,1,1,0.1288
9.0,872,250.0,5.0,6,0.0,200,89,80,1,1,0.1288
10.0,885,250.0,7.0,10,0.0,200,90,100,1,1,0.1287
9.0,888,500.0,8.0,9,0.0,200,74,100,1,1,0.1284
9.0,881,250.0,8.0,4,0.0,200,12,80,1,1,0.1282
12.0,876,500.0,5.0,17,0.0,200,45,120,1,1,0.1274
9.0,870,125.0,5.0,3,0.0,200,37,80,1,1,0.1272
6.0,880,125.0,7.0,2,1.0,200,47,80,1,1,0.1268
10.0,883,125.0,6.0,8,0.0,200,34,100,1,1,0.1251
10.0,863,250.0,8.0,5,0.0,200,51,80,1,1,0.1250
11.0,876,500.0,6.0,20,0.0,200,12,140,1,9,0.1245
8.0,888,125.0,8.0,3,0.0,200,55,80,1,1,0.1222
8.0,890,500.0,8.0,6,0.0,200,88,80,1,1,0.1218
6.0,889,125.0,8.0,3,1.0,200,76,80,1,1,0.1217
11.0,871,125.0,5.0,5,0.0,200,37,80,1,1,0.1206
11.0,869,500.0,6.0,14,0.0,200,90,120,1,1,0.1202
9.0,862,500.0,8.0,5,0.0,200,11,80,1,1,0.1201
12.0,879,500.0,8.0,17,0.0,200,30,120,1,1,0.1175
10.0,885,500.0,6.0,4,0.0,200,13,80,1,1,0.1175
11.0,882,500.0,6.0,8,0.0,200,94,100,1,1,0.1158
10.0,866,500.0,5.0,6,0.0,200,10,80,1,1,0.1153
12.0,862,250.0,7.0,20,0.0,200,95,140,1,1,0.1108
9.0,872,250.0,8.0,4,0.0,200,66,80,1,1,0.1100
7.0,863,250.0,8.0,2,0.0,200,61,80,1,1,0.1095
12.0,862,250.0,8.0,20,0.0,200,95,140,1,1,0.1092
11.0,888,125.0,7.0,12,0.0,200,74,100,1,1,0.1082
12.0,865,500.0,7.0,17,0.0,200,60,120,1,1,0.1082
12.0,865,500.0,8.0,15,0.0,200,25,120,1,1,0.1081
12.0,882,500.0,7.0,13,0.0,200,97,100,1,1,0.1074
12.0,878,500.0,8.0,17,0.0,200,93,120,1,1,0.1072
11.0,868,125.0,8.0,9,0.0,200,73,100,1,1,0.1066
12.0,871,250.0,8.0,9,0.0,200,41,100,1,1,0.1062
12.0,872,500.0,5.0,12,0.0,200,21,100,1,1,0.1052
9.0,874,250.0,8.0,8,0.0,200,78,100,1,1,0.1050
11.0,879,500.0,7.0,11,0.0,200,78,100,1,1,0.1028
12.0,884,250.0,5.0,12,0.0,200,96,100,1,1,0.1027
12.0,886,250.0,5.0,13,0.0,200,65,100,1,1,0.1001
10.0,889,500.0,5.0,2,0.0,200,83,80,1,1,0.0999
10.0,883,500.0,5.0,5,0.0,200,25,80,1,1,0.0994
12.0,878,500.0,7.0,10,0.0,200,62,100,1,1,0.0975
12.0,874,125.0,8.0,9,0.0,200,17,100,1,1,0.0960
11.0,884,500.0,7.0,11,0.0,200,73,100,1,1,0.0944
11.0,866,250.0,7.0,2,0.0,200,71,80,1,1,0.0937
10.0,869,500.0,8.0,3,0.0,200,21,80,1,1,0.0932
11,879,250,8,6,0,200,33,80,1,1,0.0920
12.0,889,250.0,8.0,11,0.0,200,59,100,1,1,0.0902
12.0,882,250.0,5.0,4,0.0,200,29,80,1,1,0.0901
10.0,887,500.0,8.0,6,0.0,200,34,80,1,1,0.0897
12.0,862,500.0,5.0,5,0.0,200,11,80,1,1,0.0887
10.0,871,500.0,5.0,5,0.0,200,35,80,1,1,0.0879
12.0,861,500.0,5.0,4,0.0,200,30,80,1,1,0.0876
12.0,878,500.0,8.0,9,0.0,200,85,100,1,1,0.0865
10.0,882,500.0,8.0,12,0.0,200,95,100,1,1,0.0854
12.0,868,250.0,8.0,6,0.0,200,14,80,1,1,0.0837
11.0,869,500.0,5.0,3,0.0,200,71,80,1,1,0.0822
12.0,864,500.0,8.0,7,0.0,200,33,80,1,1,0.0799
11.0,869,500.0,6.0,3,0.0,200,31,80,1,1,0.0765
11.0,861,500.0,6.0,4,0.0,200,53,80,1,1,0.0762
11.0,866,500.0,8.0,2,0.0,200,50,80,1,1,0.0706
12.0,876,500.0,8.0,11,0.0,200,76,100,1,1,0.0686
12.0,888,125.0,6.0,10,0.0,200,75,100,1,1,0.0576
11.0,863,250.0,7.0,3,0.0,200,91,80,1,1,0.0537
12.0,886,125.0,8.0,10,0.0,200,81,100,1,1,0.0433
