SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
6,869,500,5,6,1,200,98,80,1,1,0.1711
6,880,500,7,2,1,200,62,80,1,1,0.1698
6,874,500,5,4,1,200,82,80,1,1,0.1690
11,886,500,7,20,0,200,13,140,1,2,0.1685
6,865,500,7,3,1,200,70,80,1,1,0.1677
12,886,250,7,20,0,200,13,140,1,2,0.1673
7,863,250,7,15,0,200,52,120,1,1,0.1652
6,877,250,6,2,1,200,20,80,1,1,0.1648
8,865,250,6,3,0,200,22,80,1,1,0.1644
8,863,125,5,9,0,200,86,100,1,1,0.1628
10,876,250,7,17,0,200,76,120,1,1,0.1626
6,878,125,5,10,1,200,87,100,1,1,0.1619
12,886,125,6,20,0,200,13,140,1,1,0.1606
10,875,500,5,15,0,200,8,120,1,1,0.1598
10,887,125,5,6,0,200,63,80,1,1,0.1592
6,867,500,8,5,1,200,91,80,1,1,0.1591
12,886,125,7,20,0,200,13,140,1,2,0.1578
8,871,125,7,11,0,200,72,100,1,1,0.1574
12,886,250,8,20,0,200,13,140,1,2,0.1573
8,890,250,7,12,0,200,71,100,1,1,0.1555
12,886,500,6,20,0,200,13,140,1,1,0.1553
11,886,500,6,20,0,200,13,140,1,1,0.1548
11,864,250,7,16,0,200,66,120,1,1,0.1541
9,865,500,6,15,0,200,88,120,1,1,0.1541
8,866,125,8,6,0,200,97,80,1,1,0.1541
10,876,125,7,11,0,200,68,100,1,1,0.1538
7,879,250,7,13,0,200,61,100,1,1,0.1531
9,870,125,5,7,0,200,95,80,1,1,0.1523
7,873,500,6,7,0,200,50,80,1,1,0.1498
8,872,500,7,5,0,200,52,80,1,1,0.1493
8,889,250,5,9,0,200,79,100,1,1,0.1482
11,883,125,8,14,0,200,47,120,1,1,0.1481
8,889,250,7,3,0,200,25,80,1,1,0.1480
9,860,250,6,15,0,200,99,120,1,1,0.1476
9,880,500,6,16,0,200,57,120,1,1,0.1448
12,886,500,8,20,0,200,13,140,1,1,0.1432
