SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
9,868,125,8,12,0,200,70,100,1,1,0.3005
9,873,125,5,17,0,200,7,120,1,1,0.3003
7,881,250,8,15,0,200,45,120,1,1,0.3003
9,871,250,5,15,0,200,80,120,1,1,0.2997
9,889,250,7,8,0,200,79,100,1,1,0.2997
6,883,250,8,4,1,200,40,80,1,1,0.2996
9,881,250,7,13,0,200,68,100,1,1,0.2994
8,878,125,6,7,0,200,26,80,1,1,0.2994
7,877,250,6,20,0,200,71,140,1,1,0.2993
6,872,125,6,4,1,200,6,80,1,1,0.2993
8,868,250,8,12,0,200,38,100,1,1,0.2992
9,869,125,5,10,0,200,88,100,1,1,0.2991
8,890,125,6,12,0,200,47,100,1,1,0.2990
9,874,250,6,16,0,200,36,120,1,1,0.2988
8,868,125,5,12,0,200,79,100,1,1,0.2987
7,866,500,5,14,0,200,52,120,1,1,0.2987
7,870,250,7,7,0,200,70,80,1,1,0.2987
9,885,125,8,4,0,200,36,80,1,1,0.2984
8,863,125,5,14,0,200,17,120,1,1,0.2984
7,870,500,5,14,0,200,74,120,1,1,0.2981
7,889,250,7,6,0,200,64,80,1,1,0.2978
11,871,250,6,14,0,200,13,120,1,1,0.2975
6,876,250,5,6,1,200,97,80,1,1,0.2974
6,884,500,7,17,1,200,77,120,1,1,0.2973
6,873,125,8,14,1,200,8,120,1,1,0.2970
7,867,250,6,4,0,200,36,80,1,1,0.2970
8,880,125,8,15,0,200,59,120,1,1,0.2969
8,890,250,5,8,0,200,15,100,1,1,0.2969
7,885,125,6,16,0,200,27,120,1,1,0.2967
7,862,250,7,9,0,200,52,100,1,1,0.2966
7,869,500,7,12,0,200,66,100,1,1,0.2966
8,862,250,8,4,0,200,68,80,1,1,0.2958
8,867,125,8,9,0,200,16,100,1,1,0.2957
6,872,250,5,6,1,200,92,80,1,1,0.2956
6,864,250,6,5,1,200,47,80,1,1,0.2955
7,868,125,5,10,0,200,62,100,1,1,0.2954
9,873,125,7,11,0,200,79,100,1,1,0.2951
9,880,125,5,6,0,200,50,80,1,1,0.2950
6,871,125,6,7,1,200,19,80,1,1,0.2950
10,870,250,8,9,0,200,98,100,1,1,0.2950
8,867,250,8,2,0,200,51,80,1,1,0.2949
7,889,250,5,6,0,200,88,80,1,1,0.2949
7,871,125,7,6,0,200,25,80,1,1,0.2945
7,878,500,8,7,0,200,49,80,1,1,0.2945
6,869,250,7,5,1,200,66,80,1,1,0.2945
6,882,500,6,5,1,200,77,80,1,1,0.2944
8,876,250,7,4,0,200,58,80,1,1,0.2942
9,861,250,5,11,0,200,62,100,1,1,0.2942
8,865,250,5,12,0,200,84,100,1,1,0.2940
6,878,500,6,4,1,200,90,80,1,1,0.2934
8,873,125,6,9,0,200,28,100,1,1,0.2932
9,880,250,5,3,0,200,34,80,1,1,0.2932
8,862,250,8,6,0,200,80,80,1,1,0.2930
7,889,500,8,3,0,200,37,80,1,1,0.2930
6,874,500,8,2,1,200,81,80,1,1,0.2929
6,882,500,8,9,1,200,88,100,1,1,0.2929
8,864,125,8,16,0,200,61,120,1,1,0.2928
8,866,250,8,15,0,200,98,120,1,1,0.2924
7,882,500,6,10,0,200,61,100,1,1,0.2920
