SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
9,879,500,6,17,0,200,68,120,1,1,0.2596
11,865,250,6,10,0,200,66,100,1,1,0.2567
11,875,125,8,7,0,200,28,80,1,1,0.2562
10,864,500,7,20,0,200,16,140,1,1,0.2561
8,864,125,6,17,0,200,89,120,1,1,0.2552
12,865,250,8,9,0,200,26,100,1,1,0.2550
9,874,500,7,17,0,200,83,120,1,1,0.2547
11,874,125,6,7,0,200,34,80,1,1,0.2539
11,888,500,5,4,0,200,39,80,1,1,0.2538
10,871,250,5,17,0,200,35,120,1,1,0.2534
11,888,500,7,5,0,200,66,80,1,1,0.2530
12,873,500,8,8,0,200,21,100,1,1,0.2514
11,863,500,7,2,0,200,95,80,1,1,0.2494
9,885,125,5,13,0,200,100,100,1,1,0.2487
11,877,500,6,8,0,200,84,100,1,1,0.2481
11,870,250,6,15,0,200,6,120,1,1,0.2480
11,867,500,8,7,0,200,73,80,1,1,0.2475
11,867,500,6,5,0,200,27,80,1,1,0.2466
11,887,250,7,4,0,200,97,80,1,1,0.2450
11,882,500,5,14,0,200,26,120,1,1,0.2437
11,866,250,5,8,0,200,97,100,1,1,0.2427
11,873,125,5,4,0,200,44,80,1,1,0.2426
11,868,125,5,6,0,200,40,80,1,1,0.2425
10,863,125,6,13,0,200,91,100,1,1,0.2418
10,868,500,7,15,0,200,46,120,1,1,0.2411
12,876,500,7,13,0,200,11,100,1,1,0.2399
11,875,250,8,13,0,200,61,100,1,1,0.2389
11,890,500,5,14,0,200,48,120,1,1,0.2383
11,876,500,8,4,0,200,43,80,1,1,0.2380
9,875,125,8,20,0,200,26,140,1,1,0.2378
10,890,250,6,16,0,200,64,120,1,1,0.2366
11,890,250,7,11,0,200,59,100,1,1,0.2343
10,869,250,5,20,0,200,67,140,1,1,0.2306
12,862,500,6,10,0,200,46,100,1,1,0.2290
10,861,250,7,15,0,200,62,120,1,1,0.2289
11,862,250,7,15,0,200,24,120,1,2,0.2285
10,887,500,8,17,0,200,71,120,1,1,0.2233
10,864,500,7,17,0,200,63,120,1,1,0.2227
12,883,250,5,10,0,200,93,100,1,2,0.2202
12,884,500,7,14,0,200,15,120,1,1,0.2200
11,883,500,8,12,0,200,73,100,1,1,0.2197
11,865,125,8,2,0,200,86,80,1,2,0.2174
12,864,250,6,9,0,200,73,100,1,1,0.2172
